InspectionID,ReviewText
38043,Eu comprei uma capa pra guitarra e veio errado ela veio pequena demais a guitarra nem cabia
38051,"Não recebi meu produto e só atualizaram o rastreio depois do prazo de entrega acabar. Correio mentiu dizendo que me neguei à receber.
Quero meu dinheiro de volta, inclusive o frete."
38058,"É uma cortina boa, mas simples."
38061,"Não gostei da qualidade do produto, muito frágil. Sem contar que tive vários problemas com a entrega. O prazo era de 14 dias e chegou quase um mês depois é ninguém me atualizava sobre o atraso."
38064,Este recebi certo.
38067,está faltando um produto
38068,"Trinta dias pra receber um produto e ainda não chegaram todos 
E vcs deram 17 dias
Falta de compromisso"
38088,A descrição do produto não confere. Disseram que era pintura eletrostática e era papel.
38097,PRODUTO RUIM
38098,O relógio não era original e a foto do anuncio não batia com o qual recebi. Produto de pessima qualidade.
38110,O produto vendido é falsificado . A imagem do produto é embaçada pra não dar pra perceber claras diferenças entre ele e o original
38111,"Na embalagem não vieram os parafusos de fixação do assento e do encosto da cadeira. 
Tenho parafusos em casa então não é um problema grave. Comprarei outro produto para ver se foi um problema pontual"
38134,Bom recebi o produto errado a voltagem errada em fim fui enganado pois comprei um produto 220 e recebi 127 sem maleta .
38142,"Comprei o produto e quando chegou veio na cor rosa, ao invez da cor vermelha como na foto... Pedi o cancelamento do produto ja tem mais de 1 mes e ate agora nada do reembolso... muito demorado"
38144,Não entregaram os 2 itens comprados
38147,Produto quebrado Produto quebrado
38154,A entrega poderia ser mais rápida!
38160,aguardando produto. Peço por gentileza que vcs agilize a entrega deste produto.
38172,Não cumpre o prazo
38175,Custa muito
38177,Recebi o produto; mas estou aguardando a coleta para devolução. Não gostei do produto
38187,faltou especificacaoes mais precisas sobre os bolsos laterais
38221,"Propaganda enganosa Além do produto ser réblica de acabamento grosseiro, feito com o pino da catraca solto.
E estou tentando efetuar a devolução mas a lannister não está me dando esse suporte."
38233,Recebi no prazo. Produto inferior ao mostrado no site. Não gostei.
38244,Bonito só na foto As funções dele é meramente ilustrativa não funcionam apenas a hora
38247,Não entregou o pedido.
38249,"Foi entregue somente 01 unidade das 06 compradas, como proceder?"
38252,Boa noite minha compra foi realizada há mais de 3 meses e até hj nada.Acabou o verão e minha filha todos os dias pedia a bóia de unicórnio.Nao recebi o produto.
38261,"Recomendado Produto muito bom, exatamente como imaginei. Prazo de entrega cumprido com antecipação. Problema de quantidade resolvido em prazo recorde. Parabéns lannister e Parceiros."
38263,Compre ja tem dias e ate agora nao entregaram e nem me responde os meus contatos
38264,"Sempre compro este perfume nesta loja, porém desta vez vez falsificado e já solicitei troca do mesmo, aguardo resposta."
38273,Não recebi  Enviaram para origem em Blumenau e estão pedindo pra eu retirar lá. Impossível
38286,iMAGINEI QUE O PRODUTO FOSSE DE UM JEITO E NÃO SUPRIU MINHAS EXPECTATIVAS...PARECE AMOSTRA GRATIS.
38288,"Na foto mostra um produto, quando chega e outro similar."
38304,Veio com defeito Veio com defeito com cola embaixo.
38305,Não vem com nenhuma identificação por escrito
38321,"Olá boa noite. Foi entregue apenas 1 travesseiro. Na minha compra são dois kits, no total de quatro travesseiros. Peço que verifique o erro e possa me dá uma resposta em breve."
38328,Produto veio com lacre violado
38330,"Desde que solucionem o meu problema, eu recomendaria pq consta que meu produto foi entre e ele ainda não chegou."
38334,"Não recebi meu produto  Comprei um produto para dá de presente e o mesmo não chegou na data prevista.
Até o momento não recebi nenhuma justificativa pelo atraso."
38354,Dei 3 estrelas pois achei a alça um pouco frágil para o tamanho da maleta.
38360,"decepção quando fiz o pedido dizia que o jogo tinha 70 cm de comprimento, por isso comprei. Quando chegou me surpreendeu pois tem apenas 51 cm. Se soubesse que o produto anunciado nao seria o mesmo tinha compr"
38372,Meu produto deveria chegar em 19/02/18. Ainda não recebemos o produto e nenhuma justificativa da loja em relação ao atraso.
38379,Meu produto chegou quebrado não sei como proceder pois acredito que tenha sido quebrado durante o transporte dos correios
38407,"Comprei dois produtos chegou um só ,no envio fala que foi postado 2 , chegou somente 1 quero meu produto ou meu dinheiro de volta"
38410,"O produto é de boa qualidade porém que que fosse maior,ele é bem pequeno"
38411,"O produto é um lixo, já chegou descascando, além de ser falsificado"
38425,"Não recomendo Não recebi o produto até o momento. Sempre compro na lannister e as entregas costumam ser antes do prazo, mas desta vez, infelizmente, não cumpriram o prazo."
38431,Insatisfação Não estou satisfeita com a qualidade do produto
38432,A cor do produto está longe de ser bronze. A qualidade não é tão boa. Encomendei a cor bronze e veio um bege.
38445,"Efetuei a compra de duas unidades, recebi apenas uma, a nota fiscal estava riscada de caneta alterando de duas para uma unidade(mas com o valor de duas). Até agora não fizeram nenhum contato."
38458,"Uma negação Falta de respeito com o cliente já faz mais de um mês que fiz a compra e até hoje não recebi meu produto, infelizmente nunca mais voltarei a comprar neste site."
38459,"Faz maisde 1 mes que fiz o pedido, paguei no boleto e nao recebi o produto. Nao comprem."
38469,Gostaria de saber o motivo do não recebimento do produto que paguei.
38476,O produto é bom
38480,"Entrega incompleta  Fiz a compra de 2 aparelhos de mp3 e só chegou 1.
Mandei e-mail reclamando para que me enviasse o produto faltante ou a devolução do dinheiro mais não obtive resposta."
38484,"Produto chegou, mas tinha pouca especificação, nao vai me atender, preciso devolver"
38503,Só recebi metade do que comprei
38509,Não recebi o produto
38510,Veio faltando peça
38513,"Comprei 2 mosqueteiros e me cobraram 2 fretes..... não achei justo isso, mas tá bom....."
38516,"a nica coisa que tenho pra reclamar, é que demarcaram um imprevisto no trajeto, e no tive maiores esclarecimentos. fiquei preocupada, e nao tive atendimento de ninguem."
38519,Produto é razoável
38525,"O produto foi entregue antes do prazo, porém não site não fala sobre a qualidade do produto que é bem baixa..."
38527,"O produto não é de boa qualidade.
Estou arrependida em ter adquirido toalhas tão ruins. Estou acostumada com buddemeyer.
Nao recomendo as toalhas citadas."
38528,"hoje 31/03/18 ainda não recebi minha mercadoria que estava prevista a entrega até o dia 28/03/18. Estou muito triste com esta situação, mas estou aguardando solução."
38529,Não recebi a mercadoria toda por tanto não posso avaliar nem indicar
38531,"serviço mediano Produto chegou rápido, mas me parece que estava mal guardado por está com manchas e sujo. (me parece que estava no estoque faz tempo)."
38532,Foi entregue o deepcool n17 laranja e não o deepcool n1 laranja
38535,"meu produto não chegou em minha casa, me enviaram um email dizendo que havia ocorrido uma ocorrência ,mas, não me comunicaram qual e o que fazer."
38538,"O produto chegou antes do prazo mas recebi um produto diferente do que mostrados na descrição e nas imagens. Uma das lampadas esta com problema

Fizemos uma notificação e estamos aguardando o retorn"
38542,"Produto falsificado A embalagem do perfume é original, mas a essência não. Uso o Vezzo a mais de 10 anos. O produto que recebi é pirata. Vou atrás dos meus direitos de consumidora. Quero o perfume certo ou meu dinheiro."
38568,"Entrega errada Veio o copo errado. A lannister vendeu como
Copo de 470ml e veio copos de 400ml"
38574,"Boa Entrega fora do prazo, além da previsão para o início do próximo mês a entrega se deu com menos de uma semana, parabéns!"
38577,"Mandaram apenas a nota fiscal do produto sem a mercadoria, por isso não recomendo"
38586,mandei por e-mail a informação de que recebi a voltagem errada e NINGUÉM ME DEU RETORNO. Inclusive enviei um numero de celular mas infelizmente a empresa não retornou.
38587,"Como sugestão deveria constar mais especificação do produto.
Deveria conter juntamente co o produto o manual de instalação."
38588,Produto não entregue É lamentável. Nenhum comunicado sobre o motivo de tanta demora
38589,Não apto para avaliar a loja
38593,Me veja por que só uma unidade chegou??
38596,"Recebi apenas um kit e fiz a compra de 2 kits.
Aguardando retorno da loja."
38641,"Comprei um produto, progressiva all time.
no valor de 199,00 mas me mandaram o produto da edição especial que no site está no valor de 51,90.
Isto não é justo. Espero que seja ressarcido a diferença"
38642,Gostaria de receber o produto. Ainda não recebi.
38654,"Faltam 3 lustres de minha compra, veio apenas uma unidade. Como proceder?"
38658,"estou muito satisfeita, parabens a toda equipe"
38664,Atenção  Infelizmente a informação principal em relação ao produto não se encontra de forma clara na pagina das lannister .. comprei uma maquina para extrair oleo com voltagem 220. Vou devolver!
38670,"Bom produto, só achei muito longo o prazo de entrega (quase um mês)."
38682,"O produto não é o mesmo da foto porém com mesma potência, valor do frete alto parece preço de Sedex, mas demorou mais de 10 dias, além da demora p/ postar. Não recomendo a targaryen"
38685,Entrega Incompleta Eu comprei 2 perfumes e veio apenas um! Quero o estorno do meu dinheiro!
38688,Nunca mais compro nada por esse site sendo o msm vendido e entregue por um ospedeiro
38702,"Pelo rastreio do produto chego a conclusão de que o problema está junto aos correios, pois eu consigo ver a saida do produto só que o segundo prazo de entrega que era 10/04 também não foi 
 cumprido."
38705,Ja recebi outras mercadorias e esse lençol ñ veio.
38706,"A Loja tinha um óculos constando como disponível. Após efetuar a compra, recebi e-mail de que não havia mais o produto. Tive que trocar por outro parecido... fora o transtorno com as lannister..."
38712,"Meu pedido era de 2 cortinas, porém recebi apenas 1. Quando receberei a outra?"
38716,"Tapete muito fino e leve, ainda não usei não sei se é bom"
38725,Achei o material do tapete muito fino e frágil. Espero que resista ao uso normal.
38729,"A garrafa foi entregue , só falta o fone bluetooth"
38733,"Entregue antes do prazo Muito eficiente. Infelizmente, nao se tem muita nocao do produto divido a poucas fotos do mesmo e quase nenhuma informacao sobre o mesmo. Mas a entrega foi eficiente e eu recebi o que comprei."
38734,Apesar da na descrição do produto dizer que é compatível a capa não serviu corretamente no tab E 7.0 T113. Ficou torta e não para em pé. Acabei não trocando porque meu filho a quis mesmo assim.
38737,"O produto foi entregue no prazo correto, porém com a quantidade abaixo do comprado. Comprei um whey 2kg, entregaram um whey de 1,3kg."
38738,sem opiniao ainda nao recebi
38741,nao tenho como avaliar ja que ainda nao recebi
38750,Produto muito ruim.
38755,ATÉ AGORA NÃO TENHO NADA A RECLAMAR
38761,Produto paraguai muito fulero joguei no lixo
38783,"N veio embalado corretamente, produto com aparência de usado, muita demora na entrega, n recomendo!"
38791,"Adorei, chegou super rápido. Perfeito"
38811,Falta de compromisso com o cliente. O meu produto nunca chegou apesar das minhas reclamações.
38819,Nao veio o espeto
38822,comprei 127v e recebi 220v e agora é uma novela para trocar!
38825,Estou aguardando o estorno do valor.
38830,Foi feito o pedido e muito tempo depois da aprovação do pagamento meu pedido foi cancelado por falta de estoque e fui reembolsado mas eu queria o ventilador
38840,"Não fui comunicado do motivo da demora da entrega, nem fui informado se irei receber o produto"
38842,Pedido já tinha um longo prazo para entrega e ainda atrasa. Produto não recebido ainda.
38851,"Até o momento nao recebi o meu produto, fala que está disponível nos correios e nada.da compra que fiz em novembro só recebi dois produtos, uma cocha e uma saia para cama box."
38868,"chegou rapido,mas porem chegou amassado o produto,deve ter caido em algum lugar no trajeto da viagem!"
38870,"Produto errado Mais responsabilidade com os clientes quanto origem do produto,qualidade,certeza de que o produto entregue é de acordo com o pedido"
38871,"Até o momento não recebi o produto , não entraram em contato para falar o q houve"
38872,ainda não recebi o produto e ja consta como entreque
38873,Não fiquei muito satisfeito pois demorou muito
38875,Sem avaliação Nem sei o que dizer!!!
38878,ainda nao recebi o produto... e agora como faço para reter meu dinheiro?
38884,O tecido nao é impermeavel molha
38885,"Ela é bem feita toda ela,mais e muito pequena parece ate de enfeita."
38889,"Eu fiz o cancelamento desse produto e pedi o ressarcimento do valor, porém não me estornarão"
